img_pth,img_name,source
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218AL2021081000000100003TM_210817132328_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218AL2021081000000100003TM_210817132328_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004FC_210817133833_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004FC_210817133833_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004FC_210817133833_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004FC_210817133833_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004LB_210817133932_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004LB_210817133932_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004LR_210817132132_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218BL2021081100000100004LR_210817132132_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002L_210817133116_l.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002L_210817133116_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002L_210817133116_tr.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002L_210817133116_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002Y_210817134048_br.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002Y_210817134048_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002Y_210817134048_tl.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182002Y_210817134048_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182005R_210817135401_br.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182005R_210817135401_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182005R_210817135401_l.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y200182005R_210817135401_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00A0_210817132255_r.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00A0_210817132255_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00AV_210817132407_bl.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00AV_210817132407_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00AV_210817132407_r.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00AV_210817132407_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00AW_210817132224_tr.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00AW_210817132224_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BA_210817132915_l.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BA_210817132915_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BM_210817132833_bl.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BM_210817132833_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BP_210817133902_tl.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BP_210817133902_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BU_210817132954_l.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BU_210817132954_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BZ_210817133249_tr.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00BZ_210817133249_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00CE_210817134004_l.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00CE_210817134004_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0817/Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00CE_210817134004_r.jpg,Berlin-slim_MP_A1_LDA1_8SSD68D13205Y20018G00CE_210817134004_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100002WB_210904102034_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100002WB_210904102034_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100002WP_210904101743_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100002WP_210904101743_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044D_210904101942_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044D_210904101942_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044D_210904102051_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044D_210904102051_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044D_210904102051_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044D_210904102051_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210904101725_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210904101725_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210904101725_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210904101725_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210904101801_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210904101801_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100002WP_210912201604_tr.jpg,slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100002WP_210912201604_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210912201848_br.jpg,slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210912201848_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210912201848_r.jpg,slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210912201848_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0905_demo/slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210912201848_tl.jpg,slim_MP_A2_LDA1_8S%SS58D18427%-VB2011121HGR218PL20210823000001000044F_210912201848_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR216VL2021062700000100002A8_210908155015_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR216VL2021062700000100002A8_210908155015_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR216VL2021062700000100002A8_210908155015_tl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR216VL2021062700000100002A8_210908155015_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL2021081300000100000MT_210909042933_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL2021081300000100000MT_210909042933_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL202108130000010000125_210909070340_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL202108130000010000125_210909070340_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL202108130000010000290_210907141111_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL202108130000010000290_210907141111_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL20210813000001000033S_210909020937_tl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218DL20210813000001000033S_210909020937_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218EL2021081400000100000L9_210907152237_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218EL2021081400000100000L9_210907152237_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218EL20210814000001000016S_210909023947_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218EL20210814000001000016S_210909023947_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218EL20210814000001000016S_210909023947_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218EL20210814000001000016S_210909023947_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218GL2021081600000100003LC_210908024229_tl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218GL2021081600000100003LC_210908024229_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218GL2021081600000100003W1_210908041247_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218GL2021081600000100003W1_210908041247_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218ZL2021083100000100000W8_210909062314_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D12660%-VB2011121HGR218ZL2021083100000100000W8_210909062314_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001LG_210904081328_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001LG_210904081328_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001T7_210904082847_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001T7_210904082847_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001T7_210904082847_tl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001T7_210904082847_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001T7_210904082847_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL2021082200000100001T7_210904082847_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL202108220000010000276_210904083050_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218NL202108220000010000276_210904083050_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100000KB_210904084729_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100000KB_210904084729_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100000LR_210904081948_tr.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100000LR_210904081948_tr.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100000XD_210906130150_tl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100000XD_210906130150_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100003V1_210906080619_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100003V1_210906080619_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100003V1_210906080619_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100003V1_210906080619_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100004W1_210906130121_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL2021082300000100004W1_210906130121_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL202108230000010000540_210904081710_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218PL202108230000010000540_210904081710_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218RL2021082400000100000XA_210906101426_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR218RL2021082400000100000XA_210906101426_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2192L2021090200000100002JM_210908002034_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2192L2021090200000100002JM_210908002034_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2192L2021090200000100002R9_210908135845_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2192L2021090200000100002R9_210908135845_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001WY_210909135739_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001WY_210909135739_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Y5_210909144257_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Y5_210909144257_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Z0_210909135750_br.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Z0_210909135750_br.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Z0_210909135750_r.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Z0_210909135750_r.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Z0_210909135750_tl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100001Z0_210909135750_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100002EC_210909120926_tl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L2021090400000100002EC_210909120926_tl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L202109040000010000351_210909142657_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L202109040000010000351_210909142657_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L202109040000010000351_210909142657_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2194L202109040000010000351_210909142657_l.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2195L2021090500000100000HW_210909104429_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2195L2021090500000100000HW_210909104429_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2195L20210905000001000015Z_210909143951_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2195L20210905000001000015Z_210909143951_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2196L2021090600000100000R9_210909124414_bl.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2196L2021090600000100000R9_210909124414_bl.jpg,Berlin2
/dfs/data/aiszgroup/lishizhen/total/incremental/patch/Berlin2/Berlin2_0907/Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2196L2021090600000100000R9_210909124414_l.jpg,Berlin-slim_MP_A1_LDA1_8S%SS58D18427%-VB2011121HGR2196L2021090600000100000R9_210909124414_l.jpg,Berlin2
